,id,city,state
4361,11284855,Eden Prairie,MN
4362,7902133,Indianapolis,IN
4363,9071063,Glendale,AZ
4364,11185542,Fort Worth,TX
4365,11435934,Harker Heights,TX
4366,10788934,Eden Prairie,MN
4367,11306698,Irving,TX
4368,11409305,Los Angeles,CA
4369,11320897,Indianapolis,IN
4370,11375159,Grand Island,NE
4371,10702044,Houston,TX
4372,11282563,Fort Worth,TX
4373,11278108,La Grange,GA
4374,11292899,Irvine,CA
4375,7358305,Fort Smith,AR
4376,11265440,Los Angeles,CA
4377,8352789,Durham,NC
4378,7989033,Lakewood,NJ
4379,10395935,Green Bay,WI
4380,10231042,Foster City,CA
4381,11318089,Los Angeles,CA
4382,11260362,Elgin,IL
4383,11271916,Harrisburg,PA
4384,11317935,Lake Mary,FL
4385,10727120,Evanston,IL
4386,10727120,Princeton,NJ
4387,10847327,Los Angeles,CA
4388,10231038,Foster City,CA
4389,11375182,Hyannis,MA
4390,11237750,Hartford,CT
4391,11407198,Fort Worth,TX
4392,11374734,Lenexa,KS
4393,6000163,Jersey City,NJ
4394,10922226,Lake Mary,FL
4395,11386581,Lakeland,FL
4396,11163968,Los Angeles,CA
4397,11004736,Hermiston,OR
4398,10744819,Jersey City,NJ
4399,10280085,Irving,TX
4400,11196917,Hagerstown,MD
4401,11419323,Irvine,CA
4402,11406014,Fairfax,VA
4403,11270462,Lake Mary,FL
4404,11101625,Fort Walton Beach,FL
4405,11299133,Hoboken,NJ
4406,11088904,Irving,TX
4407,11336479,Garden City,NY
4408,7305220,Los Angeles,CA
4409,11431742,Fort Worth,TX
4410,10482653,Los Angeles,CA
4411,10482653,Torrance,CA
4412,11375171,Kalispell,MT
4413,7831206,Los Angeles,CA
4414,11244569,Los Angeles,CA
4415,11381615,Hillsboro,OR
4416,11381615,Phoenix,AZ
4417,11381615,Santa Clara,CA
4418,11058968,Los Angeles,CA
4419,11154750,Irvine,CA
4420,11291733,Edwardsville,IL
4421,11058967,Durham,NC
4422,10813508,Los Angeles,CA
4423,11395867,Eddystone,PA
4424,11100600,Hartford,CT
4425,10841077,Fort Worth,TX
4426,11083866,Durham,NC
4427,11143700,Lakeland,FL
4428,11390048,Freeport,IL
4429,11381111,Lake Mary,FL
4430,11418268,Foster City,CA
4431,11154284,Los Angeles,CA
4432,11368193,Gambrills,MD
4433,11279343,Houston,TX
4434,10813679,Frederick,MD
4435,11388317,Everett,WA
4436,11424015,Littleton,CO
4437,10505208,Kansas City,MO
4438,11399254,Haverhill,MA
4439,11392550,El Paso,TX
4440,11282474,Fort Worth,TX
4441,11028240,Las Vegas,NV
4442,7495766,Los Angeles,CA
4443,10962034,Haverhill,MA
4444,11069078,Lake Mary,FL
4445,11373071,Fort Worth,TX
4446,11416442,Knoxville,TN
4447,11382474,Grand Rapids,MI
4448,11172478,Irvine,CA
4449,11297505,Federal Way,WA
4450,11329489,Los Angeles,CA
4451,10956862,Livonia,MI
4452,9960460,Jacksonville,FL
4453,11284997,Everett,WA
4454,11043304,Gillette,WY
4455,11305277,Los Angeles,CA
4456,11285421,Los Angeles,CA
4457,10581827,Fremont,CA
4458,11116428,Kent,WA
4459,9644068,Erie,PA
4460,10541816,Fremont,CA
4461,10623674,Irving,TX
4462,10511789,Jacksonville,FL
4463,11180798,Frederick,MD
4464,11100770,Hartford,CT
4465,9700194,Foster City,CA
4466,10343297,Eden Prairie,MN
4467,11211529,Lincoln,NE
4468,11108725,Littleton,CO
4469,11225488,Irving,TX
4470,11238185,Lexington,KY
4471,11306069,Homewood,IL
4472,10732810,Littleton,CO
4473,11318321,Kansas City,MO
4474,11318321,St. Louis,MO
4475,11426080,Hazelwood,MO
4476,9798663,Irving,TX
4477,11400210,El Paso,TX
4478,11330673,Las Vegas,NV
4479,11438382,Indianapolis,IN
4480,11321658,Fort Worth,TX
4481,11164542,Las Vegas,NV
4482,11235641,Eden Prairie,MN
4483,11304169,Everett,WA
4484,11164701,Framingham,MA
4485,11404392,Glendale,AZ
4486,11306249,Durham,NC
4487,11166449,Long Island,NY
4488,11284810,Hackensack,NJ
4489,11402888,Houston,TX
4490,11314841,Glendale,AZ
4491,11016584,Fort Worth,TX
4492,11243147,Lake Mary,FL
4493,11298057,Kansas City,KS
4494,11263372,Irvine,CA
4495,10846863,Lenexa,KS
4496,11255381,Fort Worth,TX
4497,10732509,Houston,TX
4498,11293351,Framingham,MA
4499,11393015,Irvine,CA
4500,11332589,King of Prussia,PA
4501,10770037,Irving,TX
4502,10657330,Lakeland,FL
4503,11265726,Hoboken,NJ
4504,11255561,Littleton,CO
4505,11221093,Hartford,CT
4506,11044569,Fort Walton Beach,FL
4507,11104983,El Paso,TX
4508,10805299,Los Angeles,CA
4509,11279104,Fort Worth,TX
4510,11385193,Lakewood,NJ
4511,8573693,Hilton Head,SC
4512,11314818,Fishkill,NY
4513,7983374,Los Angeles,CA
4514,11191350,Hoboken,NJ
4515,11213109,Los Angeles,CA
4516,11420530,Eden Prairie,MN
4517,7305509,Los Angeles,CA
4518,2734364,Kearny,NJ
4519,11384197,Lakewood,NJ
4520,10290265,Irving,TX
4521,10908416,East Hanover,NJ
4522,10981019,Iselin,NJ
4523,8616072,Durham,NC
4524,11221322,Homewood,IL
4525,11392559,Glendale,AZ
4526,11286870,Jacksonville,FL
4527,11286870,New York,NY
4528,10537789,Herndon,VA
4529,11391665,Glendale Heights,IL
4530,10950651,Los Angeles,CA
4531,11287922,Fort Worth,TX
4532,11411687,Irving,TX
4533,11089787,Los Angeles,CA
4534,11379321,Herndon,VA
4535,11301488,Jacksonville,FL
4536,11437617,Lexington,KY
4537,11406082,Kingston,NY
4538,11416448,Jackson,MS
4539,10140589,Fort Smith,AR
4540,5761570,Lakewood,NJ
4541,11317974,Jersey City,NJ
4542,11303550,Foster City,CA
4543,7360707,Horn Lake,MS
4544,11107801,Houston,TX
4545,11107801,Reynoldsburg,OH
4546,11107801,Riverwoods,IL
4547,9712912,Foster City,CA
4548,7305620,Los Angeles,CA
4549,11433927,Everett,WA
4550,11108858,Jersey City,NJ
4551,11391741,Liberty Township,OH
4552,11028060,Los Angeles,CA
4553,11375068,Everett,WA
4554,11083843,Houston,TX
4555,11079208,Los Angeles,CA
4556,11165308,Evanston,IL
4557,11165308,Princeton,NJ
4558,11165308,South San Francisco,CA
4559,11098272,Los Angeles,CA
4560,10199062,Hazelwood,MO
4561,11195938,Indian Land,SC
4562,7854353,Greenwood Village,CO
4563,11163584,Durham,NC
4564,11410845,Lithia Springs,GA
4565,11272410,Hoboken,NJ
4566,10110824,Lake Success,NY
4567,11041580,Los Angeles,CA
4568,10998470,Huntsville,AL
4569,11059416,Las Vegas,NV
4570,11206530,Houston,TX
4571,11374984,Las Vegas,NV
4572,10276661,East Hanover,NJ
4573,11178340,Frisco,TX
4574,11119949,Lakeland,FL
4575,11116457,Los Angeles,CA
4576,11285407,Lafayette,LA
4577,11067503,Hoboken,NJ
4578,11435986,Glendale Heights,IL
4579,11430567,Irving,TX
4580,10833779,Jersey City,NJ
4581,11313189,Highlands Ranch,CO
4582,11307681,Fort Worth,TX
4583,11048455,Fort Worth,TX
4584,11298039,Fayetteville,AR
4585,11242067,Gloversville,NY
4586,11154626,Hazelwood,MO
4587,10439399,Jacksonville,FL
4588,11223745,Leavenworth,WA
4589,11375094,Eden,NC
4590,10874577,Hartford,CT
4591,11072670,Houston,TX
4592,11433152,Highlands Ranch,CO
4593,11112575,Kalamazoo,MI
4594,10855425,Houston,TX
4595,11282569,Fort Worth,TX
4596,11145770,Everett,WA
4597,11208228,Houston,TX
4598,11153025,Fort Worth,TX
4599,11270389,Lafayette,LA
4600,10852842,Fresno,CA
4601,11138472,Las Vegas,NV
4602,11436050,Lakewood,NJ
4603,11363790,Foster City,CA
4604,11081354,Little Rock,AR
4605,11384225,Greenville,SC
4606,11239925,El Paso,TX
4607,11440975,Las Vegas,NV
4608,11327145,Houston,TX
4609,11261186,Herndon,VA
4610,11429766,Lakewood,NJ
4611,11430517,Kansas City,MO
4612,11378163,Ixonia,WI
4613,11053397,Harrisburg,PA
4614,11287915,Fort Worth,TX
4615,10788869,Lexington,KY
4616,10788869,Louisville,KY
4617,11426406,Hauppauge,NY
4618,11031404,Littleton,CO
4619,11418936,Lake Mary,FL
4620,11183773,Herndon,VA
4621,11371437,Everett,WA
4622,11371437,Lynnwood,WA
4623,11371437,Tulalip Bay,WA
4624,10232058,Hazelwood,MO
4625,11034877,Eden Prairie,MN
4626,10726174,Knoxville,TN
4627,11374606,Lakewood,NJ
4628,11374722,Kalispell,MT
4629,11418987,Lake Mary,FL
4630,11224054,Linthicum Heights,MD
4631,11239393,Federal Way,WA
4632,11338708,Hartford,CT
4633,7203391,Los Angeles,CA
4634,10991357,Irving,TX
4635,11255340,Durham,NC
4636,11392158,Homewood,IL
4637,10433816,Irving,TX
4638,6652071,Jacksonville,FL
4639,11437676,Fort Worth,TX
4640,10132937,Foster City,CA
4641,11437217,Hays,KS
4642,11082847,El Reno,OK
4643,11082847,Oklahoma City,OK
4644,11183447,Framingham,MA
4645,11385157,Jacksonville,FL
4646,10950647,Los Angeles,CA
4647,11261201,Helena,MT
4648,11000722,Fairfax,VA
4649,11373597,Los Angeles,CA
4650,10872157,Greeley,CO
4651,11372138,Lehi,UT
4652,11372138,San Jose,CA
4653,11388315,Everett,WA
4654,11179589,Glendale Heights,IL
4655,10770909,Fort Worth,TX
4656,10875946,Grand Rapids,MI
4657,5626143,Gaithersburg,MD
4658,8923667,Foster City,CA
4659,10981136,Kenosha,WI
4660,11059419,Durham,NC
4661,10798065,Lexington,KY
4662,10798065,Louisville,KY
4663,5748041,Honolulu,HI
4664,11138467,Houston,TX
4665,11138467,Missouri City,TX
4666,11138467,The Woodlands,TX
4667,10879782,Las Vegas,NV
4668,10879782,Reno,NV
4669,11118924,King of Prussia,PA
4670,11413476,Lehi,UT
4671,11282526,Fort Worth,TX
4672,10811506,Las Vegas,NV
4673,10811506,San Mateo,CA
4674,11268423,Fort Worth,TX
4675,11169765,Fort Worth,TX
4676,11071658,Hartford,CT
4677,11301189,Knoxville,TN
4678,10452539,Homewood,IL
4679,11272683,Greenfield,MA
4680,11083848,Fort Lauderdale,FL
4681,10988664,Framingham,MA
4682,11337657,Lawrence,MA
4683,11158800,Lanham,MD
4684,11183741,Herndon,VA
4685,11255386,Littleton,CO
4686,11132209,Lehigh Acres,FL
4687,11381473,Los Angeles,CA
4688,10885636,Herndon,VA
4689,11047839,East Hanover,NJ
4690,11297177,Lake Mary,FL
4691,11171683,Houston,TX
4692,11282554,Fort Worth,TX
4693,11108859,Jersey City,NJ
4694,11128860,Kansas City,KS
4695,11279969,Jackson,MS
4696,7831154,Los Angeles,CA
4697,11082837,Eden Prairie,MN
4698,11329840,Hoboken,NJ
4699,11364155,Kansas City,MO
4700,10904892,Los Angeles,CA
4701,11271485,East Hanover,NJ
4702,11407220,Durham,NC
4703,11275974,Everett,WA
4704,11389442,Huntington Station,NY
4705,6445124,Fayetteville,NC
4706,5625957,Foster City,CA
4707,11167106,Everett,WA
4708,9252336,Glendale,AZ
4709,11324622,Goleta,CA
4710,11189843,Los Angeles,CA
4711,10781667,Los Angeles,CA
4712,10781667,New York,NY
4713,10781667,San Francisco,CA
4714,10781667,Seattle,WA
4715,10781667,Sunnyvale,CA
4716,1107552,Green Bay,WI
4717,10892159,Jersey City,NJ
4718,10718011,King of Prussia,PA
4719,10852840,Los Angeles,CA
4720,7551518,Iselin,NJ
4721,11384187,Lakewood,NJ
4722,11404364,Janesville,WI
4723,9812627,Everett,WA
4724,11401712,Fort Worth,TX
4725,8568710,Irving,TX
4726,11167107,Hurst,TX
4727,11375167,Lone Tree,CO
4728,11307224,Hartford,CT
4729,10785851,Irving,TX
4730,11273354,Houston,TX
4731,11012220,Evanston,IL
4732,9633174,Houston,TX
4733,11041577,Los Angeles,CA
4734,11411103,Fort Worth,TX
4735,11164545,Kansas City,MO
4736,11261176,Helena,MT
4737,11305267,Los Angeles,CA
4738,11011666,Hoboken,NJ
4739,11011666,New York,NY
4740,11132274,Eden Prairie,MN
4741,11420573,Johnstown,PA
4742,11424368,Lakeland,FL
4743,10759193,Lake Mary,FL
4744,10205833,Englewood,CO
4745,11421109,Indian Land,SC
4746,10923617,Los Angeles,CA
4747,8887082,Foster City,CA
4748,9033841,Lake Success,NY
4749,10248559,Harrisburg,PA
4750,10892165,Lake Mary,FL
4751,10234466,Kenosha,WI
4752,7983409,Los Angeles,CA
4753,10947820,Fairfax,VA
4754,11295850,Lakeland,FL
4755,11065772,Houston,TX
4756,11031352,Herndon,VA
4757,11386564,Lakeland,FL
4758,11288133,Littleton,CO
4759,10515502,Lake Success,NY
4760,11279770,Kearny,NJ
4761,11425849,Irvine,CA
4762,11083856,Hartford,CT
4763,11439184,Lakewood,NJ
4764,11439184,Maitland,FL
4765,11236387,Lake Zurich,IL
4766,11167997,Lake Zurich,IL
4767,10422758,Los Angeles,CA
4768,10770933,King of Prussia,PA
4769,10213277,Helena,MT
4770,11379949,Herndon,VA
4771,11059430,Kansas City,KS
4772,11279734,Greenville,SC
4773,11236259,Irvine,CA
4774,10957771,Kenilworth,NJ
4775,11079142,Las Vegas,NV
4776,10541081,El Segundo,CA
4777,11229858,Greenville,SC
4778,11101410,Littleton,CO
4779,11234163,Lake Mary,FL
4780,10812843,Lebanon,TN
4781,11086895,Everett,WA
4782,11437665,Fort Worth,TX
4783,10483180,Houston,TX
4784,9981859,Foster City,CA
4785,11246629,Framingham,MA
4786,10948901,Jacksonville,FL
4787,10892160,Jersey City,NJ
4788,11079025,Indianapolis,IN
4789,11043657,Jacksonville,FL
4790,10424513,Los Angeles,CA
4791,11303838,Hoboken,NJ
4792,10970485,Garden City,NY
4793,11411216,Elkhorn,WI
4794,11436047,Lakewood,NJ
4795,10667426,Lawrence,MA
4796,10086865,Grafton,WI
4797,11272952,Glendale,AZ
4798,11427825,Los Angeles,CA
4799,11440977,Eden Prairie,MN
4800,10861154,Englewood,CO
4801,11426726,Irvine,CA
4802,11407445,Beerse,Belgium
4803,11407445,La Jolla,CA
4804,11407445,Spring House,PA
4805,11111799,Leavenworth,WA
4806,10963241,Houston,TX
4807,11218562,Hoboken,NJ
4808,11399276,Fairfax,VA
4809,11406333,Houston,TX
4810,9974230,Jersey City,NJ
4811,9974230,Toms River,NJ
4812,11008967,Hartford,CT
4813,11411779,Hartford,CT
4814,10874787,Hermiston,OR
4815,11291658,Fort Worth,TX
4816,8451484,Foster City,CA
4817,10460450,Irving,TX
4818,7831144,Los Angeles,CA
4819,9813112,El Paso,TX
4820,11309218,El Segundo,CA
4821,9900227,Jersey City,NJ
4822,10662951,Glendale,AZ
4823,11069090,Lake Mary,FL
4824,7890558,Fremont,CA
4825,11438501,Fremont,CA
4826,11394362,Lake Charles,LA
4827,11404361,Falls Church,VA
4828,11394266,Lake Charles,LA
4829,10790030,Jacksonville,FL
4830,11408097,Fort Worth,TX
4831,11282324,Fort Worth,TX
4832,11159401,Los Angeles,CA
4833,11314790,Fishkill,NY
4834,11101114,Los Angeles,CA
4835,11436807,Fort Lauderdale,FL
4836,11298042,Jefferson City,MO
4837,11401373,Fort Worth,TX
4838,11431224,Fort Walton Beach,FL
4839,11440974,Houston,TX
4840,11440974,Minneapolis,MN
4841,11440974,Phoenix,AZ
4842,11440974,St. Louis,MO
4843,11440974,Tampa,FL
4844,11079317,Fort Worth,TX
4845,7305300,Los Angeles,CA
4846,10544604,Houston,TX
4847,10918912,El Paso,TX
4848,11323644,Hartford,CT
4849,11420521,Eden Prairie,MN
4850,9796058,Foster City,CA
4851,11153035,Lexington,KY
4852,11264466,El Paso,TX
4853,11433573,Hoboken,NJ
4854,11433573,Nashville,TN
4855,11394149,Fort Worth,TX
4856,11408242,Lakeland,FL
4857,11418871,Hoboken,NJ
4858,11234359,Hazelwood,MO
4859,10460447,Jersey City,NJ
4860,11420865,Irving,TX
4861,11134937,Littleton,CO
4862,11235600,Kenosha,WI
4863,11158705,Jersey City,NJ
4864,11282327,Fort Worth,TX
4865,11143107,Fort Worth,TX
4866,11423861,Houston,TX
4867,9745971,East Hanover,NJ
4868,10847196,Hartford,CT
4869,11396095,Irvine,CA
4870,11388319,Hazelwood,MO
4871,10732752,Lake Mary,FL
4872,11400250,El Paso,TX
4873,11291409,Eden Prairie,MN
4874,11428685,Gambrills,MD
4875,11428685,Williamsport,PA
4876,9763323,Los Angeles,CA
4877,10686175,Los Angeles,CA
4878,11369112,Lakewood,NJ
4879,10231035,Foster City,CA
4880,11378115,Greenfield,WI
4881,11279676,Everett,WA
4882,11168141,Herndon,VA
4883,11213237,Longmont,CO
4884,10981145,Elgin,IL
4885,11437796,Leavenworth,KS
4886,11028901,Iselin,NJ
4887,11072669,Houston,TX
4888,10725399,Lake Mary,FL
4889,11440584,Garden City,NY
4890,11364373,Hoboken,NJ
4891,11364373,Nashville,TN
4892,11374963,Grand Junction,CO
4893,11374847,Fairbanks,AK
4894,11099084,Lafayette,LA
4895,11062747,Ennis,TX
4896,10941588,Everett,WA
4897,11216308,Fort Worth,TX
4898,11078091,Indianapolis,IN
4899,11429654,Iselin,NJ
4900,9830263,Fort Worth,TX
4901,11333152,Fort Worth,TX
4902,10841132,Irving,TX
4903,11370664,Eddystone,PA
4904,11282353,Fort Worth,TX
4905,11408124,Durham,NC
4906,10999570,Hoboken,NJ
4907,11441080,Fayetteville,AR
4908,11441080,Rogers,AR
4909,11123916,El Segundo,CA
4910,11324193,Linthicum Heights,MD
4911,10539454,King of Prussia,PA
4912,11395911,Everett,WA
4913,11057851,Hartford,CT
4914,10999484,Hoboken,NJ
4915,11194179,Hoboken,NJ
4916,11307765,Las Vegas,NV
4917,11411394,El Paso,TX
4918,9252173,Jersey City,NJ
4919,10890385,Jacksonville,FL
4920,11280206,Joliet,IL
4921,11200499,Hoboken,NJ
4922,11335306,Los Angeles,CA
4923,11324608,Fort Walton Beach,FL
4924,11013308,Hoboken,NJ
4925,11376706,Fort Worth,TX
4926,11088547,Jersey City,NJ
4927,1119499,Los Angeles,CA
4928,11303828,Hoboken,NJ
4929,11118842,La Mirada,CA
4930,11370674,Everett,WA
4931,11423968,Fort Worth,TX
4932,7855705,Herndon,VA
4933,11408246,Lakeland,FL
4934,11270457,Lake Mary,FL
4935,10523485,Elgin,IL
4936,11163585,Knoxville,TN
4937,11323819,Fort Walton Beach,FL
4938,10523183,Kenosha,WI
4939,11272260,Hoboken,NJ
4940,11318315,Irvine,CA
4941,11318315,Los Angeles,CA
4942,11318315,San Diego,CA
4943,11272019,Jefferson City,MO
4944,11213157,Fayetteville,AR
4945,11067839,Fort Worth,TX
4946,11221531,Jersey City,NJ
4947,11413286,Grand Prairie,TX
4948,10825846,Lebanon,PA
4949,11112555,Kalamazoo,MI
4950,11228739,Gainesville,FL
4951,11367448,Lake Zurich,IL
4952,10252883,Houston,TX
4953,11052937,Fremont,CA
4954,11175552,Florham Park,NJ
4955,11230098,Linthicum Heights,MD
4956,11023804,Houston,TX
4957,11305893,Hartford,CT
4958,11260222,El Paso,TX
4959,11261622,King of Prussia,PA
4960,11206252,Lake Mary,FL
4961,11001280,Hoboken,NJ
4962,11001280,London,United Kingdom
4963,11112604,Kingston,NY
4964,11297514,Federal Way,WA
4965,8694132,Jersey City,NJ
4966,7305492,Los Angeles,CA
4967,11380841,Los Angeles,CA
4968,11380841,New York,NY
4969,11380841,San Francisco,CA
4970,11380841,Seattle,WA
4971,11380841,Sunnyvale,CA
4972,11028154,Katy,TX
4973,10142447,Irving,TX
4974,11255732,Linthicum Heights,MD
4975,5626176,Lexington,KY
4976,10415642,Garden City,NY
4977,9905578,Jersey City,NJ
4978,11309678,Glendale,AZ
4979,11309678,Phoenix,AZ
4980,10961207,Grove City,OH
4981,11282446,Fort Worth,TX
4982,11418262,Lehi,UT
4983,11196280,Irving,TX
4984,11040122,Lake Mary,FL
4985,11324844,Linthicum Heights,MD
4986,11331703,Lake Oswego,OR
4987,11368713,Fort Worth,TX
4988,11286430,El Paso,TX
4989,11326317,Houston,TX
4990,10620451,Foster City,CA
4991,11309659,El Segundo,CA
4992,11309659,Long Beach,CA
4993,11309659,Los Angeles,CA
4994,11309659,Paramount,CA
4995,11309659,Torrance,CA
4996,11180468,Irvine,CA
4997,11381020,Las Vegas,NV
4998,9900483,Hazelwood,MO
4999,10205864,Everett,WA
5000,11305900,Lafayette,LA
5001,11420581,Gladys,VA
5002,9998138,Indianapolis,IN
5003,11291475,Ennis,TX
5004,11402415,El Segundo,CA
5005,11326371,Kearney,NE
5006,11253595,Kenosha,WI
5007,11134444,La Jolla,CA
5008,11374973,Everett,WA
5009,11170855,Irving,TX
5010,11427872,Jacksonville,FL
5011,10805254,Los Angeles,CA
5012,11440592,Garden City,NY
5013,11178405,Frisco,TX
5014,11378235,Fremont,CA
5015,11419366,Irvine,CA
5016,10976206,Las Vegas,NV
5017,11390701,El Segundo,CA
5018,11387938,Glendale,AZ
5019,11437375,Evansville,IN
5020,11409145,Everett,WA
5021,10722700,Everett,WA
5022,10812405,Irvine,CA
5023,10421514,Herndon,VA
5024,11120585,Lake Mary,FL
5025,9642359,Ennis,TX
5026,10898054,Lake Mary,FL
5027,10663630,Lakewood,NJ
5028,11058914,Houston,TX
5029,11314560,Irving,TX
5030,11130018,Irvine,CA
5031,11220525,Irving,TX
5032,7983211,Houston,TX
5033,5535593,Las Vegas,NV
5034,11299844,Houston,TX
5035,11306697,Irving,TX
5036,10833784,Lake Mary,FL
5037,11395611,Hoboken,NJ
5038,11395611,Nashville,TN
5039,11395611,New York,NY
5040,10698081,Kansas City,MO
5041,11429659,Hartford,CT
5042,11438441,Fort Worth,TX
5043,7983488,Los Angeles,CA
5044,7523305,Independence,OH
5045,11403150,Eddystone,PA
5046,10231046,Foster City,CA
5047,11323952,Hartford,CT
5048,11387264,Indian Land,SC
5049,11141747,Indianapolis,IN
5050,11218636,Lake Mary,FL
5051,11397219,Los Angeles,CA
5052,722961,Irvine,CA
5053,10916404,Hartford,CT
5054,11228074,Lafayette,LA
5055,9861390,Jersey City,NJ
5056,11228295,Green Bay,WI
5057,11263370,Irvine,CA
5058,11222469,Fort Worth,TX
5059,11388665,Los Angeles,CA
5060,11439987,Folsom,CA
5061,11439987,Hillsboro,OR
5062,11439987,Phoenix,AZ
5063,10697279,Foster City,CA
5064,11418259,Foster City,CA
5065,9870002,Jacksonville,FL
5066,9971297,Foster City,CA
5067,11282520,Fort Worth,TX
5068,11218568,Irving,TX
5069,11326713,Lake Mary,FL
5070,11058070,Green Bay,WI
5071,10474641,Los Angeles,CA
5072,11239148,Hoboken,NJ
5073,11120749,Hazelwood,MO
5074,11302647,Fort Worth,TX
5075,11036063,Hickory Hills,IL
5076,5626007,Foster City,CA
5077,11212138,Kansas City,KS
5078,11327214,Irvine,CA
5079,11082920,Eden Prairie,MN
5080,11256473,Grand Prairie,TX
5081,11281329,Greenville,SC
5082,11013109,Los Angeles,CA
5083,11381351,Hazelwood,MO
5084,11279943,Hartford,CT
5085,11427484,Garden City,NY
5086,10815567,Jacksonville,FL
5087,11200811,Irvine,CA
5088,11252397,Hazelwood,MO
5089,11267347,El Paso,TX
5090,10916478,Hartford,CT
5091,10908853,Emeryville,CA
5092,11265707,Hoboken,NJ
5093,11131780,East Hanover,NJ
5094,11088972,El Paso,TX
5095,11304728,East Hanover,NJ
5096,10763144,Lakewood,NJ
5097,9762574,Glendale,AZ
5098,9861003,Hartford,CT
5099,10767579,Hillsboro,OR
5100,10132528,Lancaster,PA
5101,11282455,Fort Worth,TX
5102,10837524,Elgin,IL
5103,11273788,Hartford,CT
5104,11374711,Lakewood,NJ
5105,10918317,Kalamazoo,MI
5106,11401711,Fort Worth,TX
5107,11174579,Ellsworth,ME
5108,10232077,Huntsville,AL
5109,11403357,Fremont,CA
5110,10784359,Foster City,CA
5111,10823138,Jersey City,NJ
5112,11408076,Fort Worth,TX
5113,10519574,Fort Worth,TX
5114,7074161,Emeryville,CA
5115,11234128,Lake Mary,FL
5116,10730038,Foster City,CA
5117,11242278,Jeffersonville,IN
5118,9294617,Glendale,AZ
5119,9998086,Kansas City,MO
5120,11392532,El Paso,TX
5121,11402522,Jersey City,NJ
5122,10396780,Jacksonville,FL
5123,11426675,Irvine,CA
5124,11239502,El Paso,TX
5125,11426506,Irving,TX
5126,11410812,Hazelwood,MO
5127,10757353,Los Angeles,CA
5128,11420584,Eden,NC
5129,10989011,Glen Burnie,MD
5130,11395942,Federal Way,WA
5131,11126478,Long Island,NY
5132,11411399,El Paso,TX
5133,11418862,Fargo,ND
5134,11435045,Janesville,WI
5135,11259394,Eden Prairie,MN
5136,11085397,Houston,TX
5137,11085397,New York,NY
5138,11085397,Philadelphia,PA
5139,9945527,Jacksonville,FL
5140,10643828,Green Bay,WI
5141,11441024,Fenton,MO
5142,11165276,Jefferson City,MO
5143,11370253,Irving,TX
5144,11368870,Garden City,NY
5145,10893695,Everett,WA
5146,11053429,Las Vegas,NV
5147,11282454,Fort Worth,TX
5148,10947829,Fairfax,VA
5149,11379964,Durham,NC
5150,8699860,Grafton,WI
5151,11000994,Fayetteville,NC
5152,11129138,Greenville,SC
5153,11199693,Indianapolis,IN
5154,11433764,Lone Tree,CO
5155,11071095,Glendale,AZ
5156,10861591,Irving,TX
5157,11163699,Horsham,PA
5158,11163699,Titusville,NJ
5159,11439012,Foster City,CA
5160,11420618,East Lansing,MI
5161,11434539,Lake Success,NY
5162,11317754,Hoboken,NJ
5163,10395931,Kansas City,MO
5164,10801777,Lake Mary,FL
5165,1083707,Hunt Valley,MD
5166,11138470,Las Vegas,NV
5167,11101396,Littleton,CO
5168,11284741,Los Angeles,CA
5169,11309676,Johnstown,PA
5170,10863408,Garden City,NY
5171,11030533,Jacksonville,FL
5172,11048338,Los Angeles,CA
5173,5635171,Los Angeles,CA
5174,11259448,Freeport,IL
5175,11426767,Irvine,CA
5176,10860811,King of Prussia,PA
5177,5626145,Gaithersburg,MD
5178,11304346,Irvine,CA
5179,11138458,Greenville,SC
5180,11282391,Fort Worth,TX
5181,9222961,Los Angeles,CA
5182,11004127,Jamestown,ND
5183,1088354,Hunt Valley,MD
5184,11370682,El Segundo,CA
5185,11370682,Los Angeles,CA
5186,11104555,Franklin,TN
5187,11175555,Hartford,CT
5188,11187926,Irvine,CA
5189,11342956,Fayetteville,NC
5190,10896063,Herndon,VA
5191,11299834,Kenosha,WI
5192,11437594,Grand Rapids,MI
5193,11378223,Herndon,VA
5194,11145395,Irvine,CA
5195,11163175,Fall River,MA
5196,11255993,Lakeland,FL
5197,10787714,Lake Mary,FL
5198,11182625,Hermitage,PA
5199,11415953,Gurnee,IL
5200,10333716,Irving,TX
5201,11314584,Lawrence,MA
5202,11033661,Houston,TX
5203,11418991,Lake Mary,FL
5204,11255373,Littleton,CO
5205,10505217,Indianapolis,IN
5206,10836988,Homewood,IL
5207,11079192,Houston,TX
5208,11303829,Hoboken,NJ
5209,10941921,El Paso,TX
5210,11321968,Hendersonville,TN
5211,11298795,Fayetteville,AR
5212,10220171,Everett,WA
5213,10645560,Eugene,OR
5214,11287481,Houston,TX
5215,8123059,Fort Smith,AR
5216,11285414,Houston,TX
5217,10922218,Jersey City,NJ
5218,11412667,Florence,KY
5219,11161581,Lake Mary,FL
5220,10204252,Los Angeles,CA
5221,11404715,Katy,TX
5222,11070513,Laurel,MD
5223,11176658,Hartford,CT
5224,11330581,Grafton,WI
5225,10573977,Lakeland,FL
5226,11058927,Hartford,CT
5227,11273358,Hartford,CT
5228,9337290,Las Vegas,NV
5229,11399350,Frisco,TX
5230,5630428,Elk Grove Village,IL
5231,11239692,Franklin,TN
5232,11239692,Maryland Heights,MO
5233,11239692,Newark,NJ
